id,popularity,budget_adj,original_title,revenue_adj,release_year,vote_count,vote_average,director
80278,2.892625,39889259.8168,Lo imposible,171214317.395,2012,1310,6.8,Juan Antonio Bayona
82690,2.858742,156707806.423,Wreck-It Ralph,447541244.07,2012,3492,7.0,Rich Moore
114150,2.623143,16145652.783,Pitch Perfect,109553407.445,2012,1540,7.2,Jason Moore
41154,2.592896,213692463.304,Men in Black 3,592665861.917,2012,3142,6.1,Barry Sonnenfeld
70160,2.571099,71230821.1014,The Hunger Games,656473401.937,2012,7080,6.7,Gary Ross
64635,2.570101,118718035.169,Total Recall,188811132.902,2012,1872,5.8,Len Wiseman
83542,2.478372,96873916.6979,Cloud Atlas,123925357.697,2012,2162,6.5,Lilly Wachowski
76163,2.415046,94974428.1352,The Expendables 2,296864820.997,2012,2218,6.0,Simon West
82675,2.406976,42738492.6609,Taken 2,357238054.354,2012,2051,6.0,Olivier Megaton
62213,2.092701,142461642.203,Dark Shadows,233188005.679,2012,1434,5.6,Tim Burton
84892,2.046884,12346675.6576,The Perks of Being a Wallflower,31721458.9972,2012,1727,7.6,Stephen Chbosky
68734,2.003232,42263620.5202,Argo,220648511.988,2012,2485,7.0,Ben Affleck
71552,1.979531,47487214.0676,American Reunion,223180013.581,2012,1180,6.0,Jon Hurwitz
77930,1.974672,6648209.96947,Magic Mike,158817730.776,2012,664,6.1,Steven Soderbergh
22970,1.832955,28492328.4406,The Cabin in the Woods,63144774.2695,2012,1403,6.5,Drew Goddard
81188,1.832434,137712920.796,Rise of the Guardians,291516095.791,2012,1272,6.9,Peter Ramsey
72570,1.821562,28492328.4406,The Vow,186258691.347,2012,861,6.9,Michael Sucsy
72545,1.814197,75029798.2268,Journey 2: The Mysterious Island,337817164.728,2012,601,5.8,Brad Peyton
82390,1.774202,11871803.5169,The Paperboy,1285828.39071,2012,150,5.4,Lee Daniels
72387,1.76105,28492328.4406,Safe,38318559.4279,2012,556,6.2,Boaz Yakin
72331,1.73616,65532355.4133,Abraham Lincoln: Vampire Hunter,106623173.76,2012,872,5.5,Timur Bekmambetov
58244,1.690572,56984656.8811,Upside Down,7699078.27317,2012,695,6.1,Juan Diego Solanas
123025,1.686513,3324104.98473,"Batman: The Dark Knight Returns, Part 1",0.0,2012,248,7.6,Jay Oliva
73723,1.682769,66482099.6947,The Lorax,331309095.226,2012,744,6.3,Chris Renaud
83666,1.661091,15195908.5016,Moonrise Kingdom,64832551.5355,2012,976,7.6,Wes Anderson
114478,1.658902,0.0,Starship Troopers: Invasion,0.0,2012,89,5.6,Shinji Aramaki
49049,1.653924,47487214.0676,Dredd,38975360.7841,2012,1350,6.5,Pete Travis
44833,1.630455,198496554.803,Battleship,287796721.483,2012,1523,5.5,Peter Berg
80271,1.618259,10447187.0949,LOL,0.0,2012,500,5.8,Lisa Azuelos
75258,1.61544,0.0,Secret of the Wings,0.0,2012,205,6.5,Roberts Gannaway
59962,1.612069,61733378.2879,This Means War,0.0,2012,1011,5.9,McG
82695,1.608797,57934401.1625,Les Misérables,419606302.503,2012,1278,7.0,Tom Hooper
62764,1.606999,80728263.9149,Mirror Mirror,173820794.651,2012,718,5.4,Tarsem Singh
49529,1.588457,246933513.152,John Carter,269859485.334,2012,1479,6.0,Andrew Stanton
59967,1.58709,28492328.4406,Looper,44677870.4834,2012,3542,6.5,Rian Johnson
50620,1.586368,113969313.762,The Twilight Saga: Breaking Dawn - Part 2,787338009.241,2012,1668,6.1,Bill Condon
97630,1.554441,37989771.2541,Zero Dark Thirty,126145715.466,2012,1240,6.5,Kathryn Bigelow
70435,1.517201,21844118.4711,Haywire,31695441.7023,2012,339,5.5,Steven Soderbergh
57165,1.507337,142461642.203,Wrath of the Titans,285873028.687,2012,1011,5.5,Jonathan Liebesman
85446,1.496861,31341561.2846,Step Up Revolution,133411287.711,2012,445,6.6,Scott Speer
76726,1.459325,14246164.2203,Chronicle,137712920.796,2012,1165,6.5,Josh Trank
75674,1.436895,11396931.3762,Act of Valor,77188344.7382,2012,328,6.3,Mike McCoy
76492,1.418764,80728263.9149,Hotel Transylvania,340365179.525,2012,1706,6.7,Genndy Tartakovsky
82507,1.3743,2849232.84406,Sinister,73806944.5302,2012,914,6.7,Scott Derrickson
87826,1.361148,0.0,Here Comes the Boom,69426470.3229,2012,434,6.1,Frank Coraci
77016,1.345091,6648209.96947,End of Watch,45707757.9862,2012,784,7.1,David Ayer
96724,1.327062,0.0,Anna Karenina,65465066.031,2012,415,6.4,Joe Wright
72976,1.312488,61733378.2879,Lincoln,261458379.831,2012,993,6.6,Steven Spielberg
76494,1.306241,37989771.2541,What to Expect When You're Expecting,75694619.2238,2012,389,5.7,Kirk Jones
76493,1.291798,61733378.2879,The Dictator,170364685.658,2012,1159,5.9,Larry Charles
10679,1.272901,7123082.11014,Iron Sky,7726199.17087,2012,343,5.5,Timo Vuorensola
77877,1.272721,23743607.0338,The Lucky One,94363873.627,2012,569,6.8,Scott Hicks
57214,1.270174,11396931.3762,Project X,94974428.1352,2012,960,6.5,Nima Nourizadeh
77866,1.252392,23743607.0338,Contraband,59928864.1533,2012,549,6.1,Baltasar Kormákur
111969,1.243778,0.0,Stuck in Love,76996.7186335,2012,385,7.2,Josh Boone
80321,1.204406,137712920.796,Madagascar 3: Europe's Most Wanted,709384208.602,2012,1290,6.4,Eric Darnell
140420,1.182679,0.0,Paperman,0.0,2012,507,8.0,John Kahrs
82633,1.178045,24693351.3152,Lawless,50979024.8975,2012,656,6.7,John Hillcoat
79548,1.172885,0.0,Gone,17190550.9941,2012,208,6.0,Heitor Dhalia
70436,1.169815,24693351.3152,The Raven,28167279.41,2012,224,6.0,James McTeigue
80585,1.161624,71230821.1014,Rock of Ages,56432487.9026,2012,240,5.9,Adam Shankman
127493,1.157127,33241049.8473,Stolen,2000690.46409,2012,233,5.1,Simon West
97434,1.140874,0.0,Gambit,0.0,2012,144,4.9,Michael Hoffman
82684,1.119628,0.0,Chasing Mavericks,0.0,2012,159,7.0,Curtis Hanson
80035,1.116305,64582611.132,The Watch,64837011.5346,2012,584,5.3,Akiva Schaffer
72197,1.113113,56984656.8811,The Pirates! In an Adventure with Scientists!,112391181.624,2012,262,6.4,Peter Lord
68722,1.106899,30391817.0033,The Master,26837930.8871,2012,387,6.8,Paul Thomas Anderson
136911,1.096756,23743607.0338,The Factory,0.0,2012,57,5.5,Morgan O'Neill
72207,1.095479,28492328.4406,The Five-Year Engagement,51200477.7214,2012,319,5.6,Nicholas Stoller
89492,1.095339,33241049.8473,This Is 40,83633328.4263,2012,693,5.5,Judd Apatow
81796,1.068764,18994885.627,Lockout,30585593.329,2012,488,5.8,Stephen St. Leger
50647,1.055188,33241049.8473,Wanderlust,22945759.1543,2012,250,5.2,David Wain
65086,1.049943,16145652.783,The Woman in Black,121311536.069,2012,695,6.1,James Watkins
62214,1.046157,37040026.9727,Frankenweenie,77395675.8143,2012,589,6.5,Tim Burton
87428,1.020104,66482099.6947,That's My Boy,55140602.0429,2012,297,5.6,Sean Anders
59961,1.01404,80728263.9149,Safe House,197619185.784,2012,992,6.2,Daniel Espinosa
82525,0.998625,42738492.6609,Savages,44637981.2236,2012,516,6.2,Oliver Stone
80389,0.99352,33241049.8473,Get the Gringo,0.0,2012,315,6.1,Adrian Grunberg
116613,0.988109,3543021.04158,The Sweeney,5977843.41566,2012,64,5.7,Nick Love
84199,0.984256,0.0,The First Time,0.0,2012,439,7.1,Jon Kasdan
87502,0.974459,29442072.7219,Flight,153642388.037,2012,1824,6.4,Robert Zemeckis
49527,0.95865,39889259.8168,Man on a Ledge,43898309.9301,2012,590,6.2,Asger Leth
86838,0.958518,14246164.2203,Seven Psychopaths,18446181.3157,2012,773,6.6,Martin McDonagh
78698,0.953111,37989771.2541,Big Miracle,23476933.0858,2012,109,6.5,Ken Kwapis
86467,0.948869,8547698.53217,Bel Ami,7885974.65133,2012,93,5.1,Nick Ormerod
125509,0.929163,0.0,Wrong Turn 5: Bloodlines,0.0,2012,109,4.9,Declan O'Brien
103620,0.913638,5698465.68811,Maniac,29519.0020087,2012,189,5.8,Franck Khalfoun
127517,0.903283,9497442.81352,Disconnect,3255768.9842,2012,302,6.7,Henry Alex Rubin
98548,0.901943,15195908.5016,People Like Us,11809859.2954,2012,124,6.6,Alex Kurtzman
71668,0.892472,4748721.40676,Piranha 3DD,8066869.59536,2012,176,4.2,John Gulager
112336,0.885627,0.0,Hitchcock,22385986.5231,2012,335,6.2,Sacha Gervasi
77883,0.862841,13296419.9389,The Possession,81151921.0952,2012,283,5.8,Ole Bornedal
61012,0.843149,18994885.627,Silent Hill: Revelation 3D,49674281.3997,2012,262,5.1,Michael J. Bassett
64689,0.836457,14246164.2203,Killing Them Softly,36024242.2228,2012,480,5.7,Andrew Dominik
77948,0.828573,18994885.627,The Cold Light of Day,16016091.5174,2012,193,4.8,Mabrouk El Mechri
133121,0.824694,0.0,Biohazard: Damnation,0.0,2012,96,6.2,Makoto Kamiya
60599,0.821988,11396931.3762,Arbitrage,33701729.0095,2012,184,5.9,Nicholas Jarecki
68812,0.819111,18994885.627,The Iceman,1870229.79063,2012,218,6.4,Ariel Vromen
77953,0.802985,0.0,The Campaign,99635531.8331,2012,351,5.5,Jay Roach
90369,0.800033,0.0,Now Is Good,0.0,2012,246,7.4,Ol Parker
60747,0.79959,61733378.2879,Red Dawn,42554985.92,2012,404,5.3,Dan Bradley
75638,0.79128,13296419.9389,Red Lights,12870150.0121,2012,206,6.1,Rodrigo Cortés
76489,0.784114,28492328.4406,The Three Stooges,52064317.6325,2012,82,4.9,Bobby Farrelly
82696,0.777869,28492328.4406,Hope Springs,108537774.654,2012,192,5.6,David Frankel
95516,0.772595,0.0,Cleanskin,0.0,2012,68,5.1,Hadi Hajaig
60281,0.769619,0.0,To the Wonder,558083.985887,2012,90,5.6,Terrence Malick
97430,0.767413,14246164.2203,The Man with the Iron Fists,14824126.354,2012,244,5.1,RZA
74387,0.758614,0.0,Goon,6158106.77975,2012,184,6.3,Michael Dowse
134375,0.756,0.0,Home Alone: The Holiday Heist,0.0,2012,29,5.2,Peter Hewitt
102780,0.743538,0.0,Byzantium,84752.330435,2012,171,5.7,Neil Jordan
72358,0.736973,37989771.2541,A Thousand Words,20936426.0173,2012,230,5.8,Brian Robbins
115290,0.728625,0.0,Blue Lagoon: The Awakening,0.0,2012,126,6.1,Jake Newsome
109099,0.728259,28492328.4406,Passion,0.0,2012,86,4.9,Brian De Palma
81446,0.723257,3798977.12541,The Baytown Outlaws,0.0,2012,56,5.5,Barry Battles
87825,0.7202,0.0,Trouble with the Curve,0.0,2012,238,6.7,Robert Lorenz
81836,0.714232,16145652.783,To Rome with Love,69563906.8681,2012,298,5.5,Woody Allen
93856,0.70817,0.0,Chernobyl Diaries,17202650.7363,2012,289,4.8,Bradley Parker
94901,0.704291,2374360.70338,About Cherry,2852.0820769,2012,58,4.4,Stephen Elliott
112200,0.701851,0.0,Thanks for Sharing,1012314.38435,2012,112,5.6,Stuart Blumberg
82505,0.69948,6553235.54133,House at the End of the Street,0.0,2012,350,5.6,Mark Tonderai
94348,0.686877,42738492.6609,Alex Cross,28827808.5126,2012,230,5.2,Rob Cohen
54054,0.672243,37989771.2541,One for the Money,35039600.5376,2012,271,5.2,Julie Anne Robinson
121826,0.668285,10447187.0949,Quartet,56529062.6499,2012,97,6.2,Dustin Hoffman
84305,0.665792,25025761.8136,Lay the Favorite,1497449.46173,2012,46,4.9,Stephen Frears
71864,0.663515,0.0,The Odd Life of Timothy Green,49248870.9915,2012,267,6.5,Peter Hedges
103332,0.657376,0.0,Ruby Sparks,8669515.58293,2012,357,6.9,Jonathan Dayton
84178,0.651198,0.0,Black Rock,0.0,2012,43,4.8,Katie Aselton
77174,0.646413,56984656.8811,ParaNorman,101755031.508,2012,549,6.6,Sam Fell
133694,0.644806,14246164.2203,Promised Land,7729767.36014,2012,160,5.7,Gus Van Sant
82650,0.63948,20894374.1897,Diary of a Wimpy Kid: Dog Days,73236848.1786,2012,134,5.9,David Bowers
111839,0.634526,18520013.4864,Hemingway & Gellhorn,0.0,2012,26,6.2,Philip Kaufman
121674,0.629937,0.0,Great Expectations,245657.056837,2012,59,6.0,Mike Newell
78049,0.629483,4748721.40676,The Scorpion King 3 : Battle for Redemption,0.0,2012,53,4.1,Roel Reiné
96399,0.628612,11396931.3762,For Greater Glory - The True Story of Cristiada,9139242.95883,2012,20,6.8,Dean Wright
72431,0.627024,55085168.3184,Red Tails,47834228.7839,2012,125,6.1,Anthony Hemingway
127521,0.6249,9497442.81352,6 Bullets,0.0,2012,42,5.0,Ernie Barbarash
97051,0.622156,0.0,Would You Rather,0.0,2012,164,5.7,David Guy Levy
82679,0.615971,13296419.9389,Fun Size,10843574.2676,2012,83,5.4,Josh Schwartz
77875,0.615335,33241049.8473,Playing for Keeps,0.0,2012,163,5.4,Gabriele Muccino
104755,0.612153,1424616.42203,The Lords of Salem,1107289.76223,2012,120,4.7,Rob Zombie
119698,0.608099,0.0,The Dinosaur Project,0.0,2012,40,4.5,Sid Bennett
49526,0.607856,33241049.8473,Premium Rush,29521470.3941,2012,592,6.1,David Koepp
84174,0.604625,2849232.84406,Bachelorette,11347500.9854,2012,288,5.3,Leslye Headland
152581,0.602578,0.0,Room on the Broom,0.0,2012,21,6.3,Max Lang
82687,0.595211,37989771.2541,The Guilt Trip,39759834.3646,2012,210,5.3,Anne Fletcher
107170,0.592542,0.0,Ghost Recon: Alpha,0.0,2012,36,7.4,François Alaux
113947,0.591005,949744.281352,The Sessions,8679084.25656,2012,102,6.3,Ben Lewin
121789,0.588822,0.0,At Any Price,0.0,2012,34,5.5,Ramin Bahrani
88005,0.58808,9497442.81352,Seeking a Friend for the End of the World,9152010.37121,2012,425,6.2,Lorene Scafaria
82881,0.587352,0.0,Tangled Ever After,0.0,2012,257,7.2,Nathan Greno
82631,0.582429,0.0,Won't Back Down,5043668.29231,2012,21,5.2,Daniel Barnz
99770,0.582396,57934401.1625,Astérix & Obélix - Au service de Sa Majesté,0.0,2012,186,4.9,Laurent Tirard
83686,0.580776,5698465.68811,The Words,12566504.4187,2012,234,6.3,Brian Klugman
106021,0.572327,11396931.3762,Erased,0.0,2012,172,5.5,Philipp Stölzl
85373,0.569388,0.0,StreetDance 2,0.0,2012,62,5.3,Max Giwa
70667,0.568529,15765755.0704,Kon-Tiki,0.0,2012,189,6.9,Joachim Rønning
82990,0.557661,4748721.40676,Paranormal Activity 4,135640571.176,2012,352,5.3,Henry Joost
121642,0.557044,12346675.6576,Venuto al mondo,17375.5716273,2012,80,6.8,Sergio Castellitto
83770,0.552288,23743607.0338,On the Road,8342855.78608,2012,205,5.6,Walter Salles
89455,0.548029,0.0,360,1580308.95181,2012,44,5.7,Fernando Meirelles
122857,0.546483,10922059.2356,Universal Soldier: Day of Reckoning,1331833.05395,2012,79,5.1,John Hyams
79935,0.546014,4748721.40676,Fortress,0.0,2012,10,5.5,Mike Phillips
135812,0.543869,5318567.97557,Dracula 3D,7729.96870593,2012,22,3.3,Dario Argento
125490,0.541575,2279386.27525,Antiviral,0.0,2012,75,5.7,Brandon Cronenberg
123105,0.530375,0.0,The Bay,29126.7576205,2012,118,5.4,Barry Levinson
92591,0.52938,0.0,Bernie,0.0,2012,186,6.3,Richard Linklater
118683,0.526637,0.0,Maximum Conviction,0.0,2012,25,4.6,Keoni Waxman
93837,0.524246,0.0,So Undercover,0.0,2012,169,5.7,Tom Vaughan
89185,0.52181,0.0,Radio Rebel,0.0,2012,103,5.8,Peter Howitt
123024,0.52052,0.0,London 2012 Olympic Opening Ceremony: Isles of Wonder,0.0,2012,12,8.3,Danny Boyle
91739,0.518731,0.0,Much Ado About Nothing,0.0,2012,80,7.1,Joss Whedon
119360,0.518686,0.0,Io e te,0.0,2012,23,5.6,Bernardo Bertolucci
84200,0.518403,807282.639149,"For a Good Time, Call...",1181444.84598,2012,69,5.8,Jamie Travis
110160,0.516461,9022570.67285,Laurence Anyways,0.0,2012,84,7.5,Xavier Dolan
101179,0.505292,0.0,Truth or Dare,0.0,2012,57,5.6,Robert Heath
113594,0.495457,0.0,A Turtle’s Tale 2: Sammy’s Escape From Paradise,0.0,2012,40,5.7,Ben Stassen
84575,0.495039,4748721.40676,Tooth Fairy 2,0.0,2012,22,4.9,Alex Zamm
82618,0.494655,4748721.40676,Girl in Progress,0.0,2012,29,5.3,Patricia Riggen
88042,0.494391,23743607.0338,Parental Guidance,113752992.407,2012,154,5.9,Andy Fickman
134366,0.494142,0.0,Grave Encounters 2,0.0,2012,133,5.1,John Poliquin
84348,0.493944,0.0,V/H/S,95302.0899123,2012,227,5.8,Matt Bettinelli-Olpin
87504,0.493205,0.0,Hyde Park on Hudson,8440950.12418,2012,53,5.2,Roger Michell
76487,0.491648,949744.281352,The Devil Inside,96644543.9565,2012,162,4.5,William Brent Bell
136080,0.490734,0.0,Flukt,0.0,2012,15,5.4,Roar Uthaug
116979,0.486354,0.0,Chained,0.0,2012,46,6.3,Jennifer Chambers Lynch
134597,0.48631,0.0,The Collection,6498205.45818,2012,151,5.8,Marcus Dunstan
59963,0.48576,23743607.0338,Dark Tide,410549.759477,2012,37,4.9,John Stockwell
86597,0.483986,17285345.9206,The Tall Man,0.0,2012,191,5.6,Pascal Laugier
109584,0.482632,0.0,Broken,0.0,2012,44,6.3,Rufus Norris
135281,0.477929,0.0,Camille redouble,0.0,2012,37,5.9,Noémie Lvovsky
91679,0.477554,0.0,Starlet,0.0,2012,21,6.5,Sean Baker
127372,0.474818,0.0,Emperor,3178096.04764,2012,66,6.0,Peter Webber
122293,0.473914,0.0,The Philadelphia Experiment,0.0,2012,28,4.2,Paul Ziller
67660,0.473381,11396931.3762,Think Like a Man,91242414.6299,2012,201,6.6,Tim Story
133558,0.468765,0.0,Saints and Soldiers: Airborne Creed,0.0,2012,18,5.0,Ryan Little
109513,0.468552,1899488.5627,Hit & Run,13676317.6515,2012,175,5.4,David Palmer
112090,0.468305,0.0,Branded,0.0,2012,34,4.6,Jamie Bradshaw
130267,0.464032,0.0,Seal Team Six: The Raid on Osama Bin Laden,0.0,2012,87,5.6,John Stockwell
121824,0.463427,0.0,Stand Up Guys,0.0,2012,207,5.8,Fisher Stevens
127867,0.460239,0.0,The Brass Teapot,0.0,2012,104,5.6,Ramaa Mosley
39957,0.456327,0.0,Burning Bright,0.0,2012,23,5.3,Carlos Brooks
119569,0.454471,0.0,Marvel One-Shot: Item 47,0.0,2012,73,6.7,Louis D'Esposito
127884,0.452177,0.0,Come Out and Play,0.0,2012,23,4.9,Makinov
97614,0.452064,11396931.3762,Deadfall,63016.482812,2012,138,5.5,Stefan Ruzowitzky
127374,0.451287,0.0,Arthur Newman,0.0,2012,33,5.5,Dante Ariola
75761,0.45055,0.0,John Dies at the End,0.0,2012,122,5.9,Don Coscarelli
84306,0.450481,0.0,Liberal Arts,0.0,2012,105,6.1,Josh Radnor
94352,0.448325,0.0,Cirque du Soleil: Worlds Away,32436712.3652,2012,47,5.9,Andrew Adamson
117974,0.446829,0.0,Sightseers,58677.1011905,2012,103,6.0,Ben Wheatley
84188,0.446244,0.0,Compliance,303239.102872,2012,118,6.3,Craig Zobel
84194,0.440489,0.0,Excision,0.0,2012,68,5.9,Richard Bates Jr.
136701,0.43873,0.0,Tong que tai,0.0,2012,14,5.6,Zhao Lin-Shan
87496,0.438284,0.0,The Company You Keep,18646355.1189,2012,177,5.8,Robert Redford
89691,0.436617,2849232.84406,ATM,2858.73028687,2012,105,5.5,David Brooks
112304,0.431609,7597954.25082,Soldiers of Fortune,0.0,2012,34,4.9,Maksim Korostyshevsky
98948,0.430466,142461.642203,Abraham Lincoln vs. Zombies,0.0,2012,32,4.1,Richard Schenkman
84175,0.430256,1709539.70643,Beasts of the Southern Wild,20046961.0557,2012,262,6.6,Benh Zeitlin
106717,0.428343,0.0,The Last Will and Testament of Rosalind Leigh,0.0,2012,16,4.7,Rodrigo Gudiño
141102,0.426646,37989771.2541,The Swan Princess Christmas,0.0,2012,14,6.4,Richard Rich
84577,0.425039,5698465.68811,7 Below,0.0,2012,12,4.5,Kevin Carraway
128136,0.419765,0.0,My Awkward Sexual Adventure,42975.9287312,2012,41,5.4,Sean Garrity
147132,0.352339,0.0,A Bride for Christmas,0.0,2012,10,5.8,Gary Yates
75204,0.415272,4060156.80278,Imaginaerum,0.0,2012,35,6.0,Stobe Harju
103328,0.41248,0.0,Holy Motors,608881.058775,2012,133,6.7,Leos Carax
133931,0.438105,18994885.627,Zambezia,0.0,2012,49,5.1,Wayne Thornley
139567,0.409718,18994885.627,Fire with Fire,4403174.99513,2012,144,5.7,David Barrett
84332,0.40801,712308.211014,Safety Not Guaranteed,3806377.53285,2012,341,6.7,Colin Trevorrow
130925,0.40752,0.0,Partysaurus Rex,0.0,2012,54,7.5,Mark A. Walsh
127962,0.406609,0.0,Leviathan,0.0,2012,14,6.0,Lucien Castaing-Taylor
86759,0.404069,0.0,Rosewood Lane,0.0,2012,12,5.0,Victor Salva
84383,0.403624,0.0,I Am Bruce Lee,0.0,2012,14,7.0,Pete McCormack
96599,0.402947,0.0,Eden,0.0,2012,32,6.5,Megan Griffiths
128248,0.402405,0.0,What Richard Did,0.0,2012,17,4.9,Lenny Abrahamson
98339,0.402086,11396931.3762,The Samaritan,2394.30533329,2012,27,4.7,David Weaver
95755,0.401012,1899488.5627,Small Apartments,0.0,2012,24,5.1,Jonas Åkerlund
86541,0.400215,0.0,Promoción Fantasma,0.0,2012,26,5.5,Javier Ruiz Caldera
79694,0.398497,16145652.783,The Apparition,9143655.47076,2012,76,4.4,Todd Lincoln 
94354,0.524197,0.0,Eating Out: The Open Weekend,0.0,2012,13,6.5,Q. Allan Brocka
132137,0.39366,4748721.40676,Werewolf: The Beast Among Us,0.0,2012,32,4.7,Louis Morneau
119431,0.392485,11871803.5169,Halo 4: Forward Unto Dawn,0.0,2012,199,6.5,Stewart Hendler
128841,0.38917,2849232.84406,The Thompsons,0.0,2012,13,4.0,The Butcher Brothers
120292,0.388099,0.0,Not Suitable For Children,0.0,2012,35,5.5,Peter Templeman
74505,0.38719,949744.281352,Lovely Molly,0.0,2012,38,4.6,Eduardo Sánchez
100183,0.386979,2849232.84406,Outpost: Black Sun,0.0,2012,12,3.7,Steve Barker
98066,0.385202,0.0,The Babymakers,0.0,2012,39,4.8,Jay Chandrasekhar
94380,0.385121,0.0,Bad Ass,0.0,2012,87,5.4,Craig Moss
84165,0.383998,7597954.25082,2 Days in New York,1570679.49455,2012,60,5.3,Julie Delpy
101325,0.383809,0.0,The Forger,0.0,2012,25,6.8,Lawrence Roeck
121872,0.292564,0.0,Ginger & Rosa,955157.823756,2012,39,6.3,Sally Potter
102629,0.38161,2849232.84406,El Gringo,0.0,2012,27,4.8,Eduardo Rodríguez
84329,0.380291,2374360.70338,Robot & Frank,3157935.82578,2012,307,6.7,Jake Schreier
80318,0.373557,0.0,The Motel Life,0.0,2012,12,4.9,Alan Polsky
84105,0.372274,0.0,Frenemies,0.0,2012,48,5.1,Daisy von Scherler Mayer
118957,0.365381,28492328.4406,Bait,0.0,2012,99,5.2,Kimble Rendall
177221,0.365206,0.0,The Battery,0.0,2012,43,5.7,Jeremy Gardner
257368,0.363004,0.0,Battlestar Galactica: Blood & Chrome,0.0,2012,52,6.6,Jonas Pate
100683,0.361254,2849232.84406,Dragon Eyes,0.0,2012,18,4.1,John Hyams
49014,0.359578,19469757.7677,Cosmopolis,5758827.63566,2012,191,4.8,David Cronenberg
97605,0.358343,0.0,Extracted,0.0,2012,40,5.5,Nir Paniry
90125,0.356988,0.0,Marley,0.0,2012,88,7.4,Kevin Macdonald
85207,0.356594,0.0,Airborne,0.0,2012,13,3.3,Dominic Burns
94104,0.312624,0.0,"3, 2, 1... Frankie Go Boom",0.0,2012,13,5.2,Jordan Roberts
135858,0.352564,11396931.3762,Dungeons & Dragons: The Book of Vile Darkness,0.0,2012,10,4.1,Gerry Lively
114606,0.351494,0.0,Cockneys vs Zombies,0.0,2012,65,5.6,Matthias Hoene
119117,0.351001,0.0,Hijacked,0.0,2012,11,2.9,Brandon Nutt
136278,0.349722,0.0,Blood,0.0,2012,21,6.0,Nick Murphy 
79465,0.346552,0.0,Loosies,0.0,2012,25,6.1,Michael Corrente
110354,0.344296,0.0,Side by Side,0.0,2012,63,7.0,Christopher Kenneally
119738,0.34423,0.0,Thunderstruck,0.0,2012,23,5.8,John Whitesell
100089,0.339738,0.0,Nazis at the Center of the Earth,0.0,2012,18,3.1,Joseph J. Lawson
84203,0.2222,2849232.84406,Goats,0.0,2012,19,5.7,Christopher Neil
52001,0.338055,0.0,Citadel,0.0,2012,23,4.8,Ciaran Foy
127651,0.335484,0.0,The Seasoning House,0.0,2012,32,6.4,Paul Hyett
110146,0.335002,0.0,The Sapphires,0.0,2012,47,6.4,Wayne Blair
60540,0.333898,1899488.5627,Sushi Girl,0.0,2012,23,5.2,Kern Saxton
98205,0.331881,0.0,Rebelle,0.0,2012,25,5.6,Kim Nguyen
122800,0.331665,10447187.0949,Freelancers,0.0,2012,49,4.7,Jessy Terrero
91010,0.331645,0.0,Game Change,0.0,2012,62,6.1,Jay Roach
136405,0.329642,5033644.69117,The Outback,0.0,2012,12,4.7,Kyung Ho Lee
98582,0.329419,3324104.98473,Grupo 7,0.0,2012,25,5.5,Alberto Rodríguez
84281,0.327715,0.0,Hello I Must Be Going,0.0,2012,26,5.4,Todd Louiso
150015,0.326556,0.0,Love at the Christmas Table,0.0,2012,18,6.2,Rachel Goldenberg
160070,0.324553,4748721.40676,Apartment 1303 3D,0.0,2012,67,4.0,Michael Taverna
92645,0.324354,0.0,Grimm's Snow White,0.0,2012,18,6.1,Rachel Goldenberg
134371,0.323947,0.0,Atlas Shrugged Part II,0.0,2012,27,5.5,John Putch
126757,0.323242,0.0,100 Bloody Acres,0.0,2012,17,5.5,Cameron Cairnes
96821,0.322978,0.0,Cesare deve morire,0.0,2012,13,6.2,Paolo Taviani
78215,0.322496,0.0,Into the White,668.619974072,2012,44,6.5,Petter Næss
86555,0.322163,0.0,Take This Waltz,0.0,2012,81,6.3,Sarah Polley
101176,0.322007,0.0,The Butterfly Room,1026.67356814,2012,24,5.7,Jonathan Zarantonello
138222,0.321712,1424616.42203,Best Man Down,1840.60441726,2012,39,5.9,Ted Koland
84290,0.320781,0.0,Keep the Lights On,0.0,2012,17,5.5,Ira Sachs
100529,0.320264,0.0,Lola Versus,239908.254702,2012,40,4.9,Daryl Wein
82533,0.319294,0.0,Damsels in Distress,0.0,2012,34,5.6,Whit Stillman
95754,0.25737,0.0,Big Time Movie,0.0,2012,12,6.4,Savage Steve Holland
62008,0.318408,0.0,Good Deeds,0.0,2012,38,6.2,Tyler Perry
120605,0.316209,0.0,The Punisher: Dirty Laundry,0.0,2012,99,7.0,Phil Joanou
63574,0.316117,23.7436070338,Joyful Noise,28.4923284406,2012,25,6.7,Todd Graff
101731,0.315868,0.0,The Magic of Belle Isle,97242.4174791,2012,61,7.1,Rob Reiner
118612,0.310779,0.0,After,0.0,2012,31,5.6,Ryan Smith
84330,0.310077,0.0,Room 237,0.0,2012,128,6.3,Rodney Ascher
84336,0.360699,5983388.97252,Shadow Dancer,398847.960187,2012,55,5.6,James Marsh
84184,0.304212,0.0,Celeste & Jesse Forever,2939280.9486,2012,129,6.4,Lee Toland Krieger
94204,0.15305,0.0,Meeting Evil,498.61574771,2012,29,4.4,Chris Fisher
115084,0.297944,949744.281352,Piranhaconda,0.0,2012,13,3.5,Jim Wynorski
117923,0.295547,4748721.40676,Assassin's Bullet,0.0,2012,16,3.1,Isaac Florentine
124972,0.29467,1614565.2783,Generation Um...,0.0,2012,10,4.8,Mark Mann
